PUBID,PBA,SQFT,SQFTC,WLCNS,BLDSHP,GLSSPC,YRCONC,NWKER,NWKERC,FURNP,PKGHP,BOILP,STHWP,HTPHP,SLFCNP,OTHTP,MAINHT,MAINCL,ZNWMNHT,HDD65,CDD65,ELHTBTU,ELCLBTU,NGHTBTU,NGCLBTU,FKHTBTU,FKCLBTU,DHHTBTU,DHCLBTU,PUBCLIM
3248.0,8.0,73000.0,6.0,1.0,2.0,4.0,7.0,150.0,7.0,0,0,0,0,0,100.0,0,6.0,2.0,9.0,1400.0,707.0,3856.0,534784.0,0.0,0.0,0.0,0.0,0,0,3.0,9203.01425542857,2527435.5899383305
3256.0,25.0,25500.0,5.0,2.0,2.0,4.0,6.0,50.0,6.0,0,50.0,0,0,0,50.0,0,2.0,2.0,0.0,8226.0,678.0,0.0,76798.0,1213701.0,0.0,0,0,0,0,1.0,84371.41503854851,189239.29689771382
3405.0,14.0,76000.0,6.0,1.0,10.0,2.0,6.0,75.0,6.0,0,0,100.0,0,0,0,0,3.0,3.0,0.0,6094.0,547.0,0.0,141258.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,862872.9048159049
3416.0,23.0,94000.0,6.0,1.0,2.0,3.0,4.0,106.0,7.0,0,100.0,0,0,0,0,0,2.0,2.0,0.0,5186.0,753.0,87736.0,183488.0,5958367.0,0.0,0,0,0,0,1.0,1370533.4963723486,814205.0579081009
3635.0,16.0,178000.0,7.0,1.0,11.0,3.0,5.0,200.0,7.0,0,0,100.0,0,0,2.0,0,3.0,3.0,0.0,4766.0,1185.0,0.0,2548601.0,2462706.0,0.0,0.0,0.0,0,0,1.0,590963.7671811163,7186287.766374134
3742.0,14.0,142000.0,7.0,1.0,11.0,4.0,8.0,130.0,7.0,0,0,100.0,0,0,0,0,3.0,3.0,9.0,5427.0,1054.0,0.0,871487.0,176118.0,0.0,0.0,0.0,0,0,1.0,37114.72503327805,2762748.8539482444
3782.0,24.0,800000.0,9.0,1.0,5.0,4.0,6.0,110.0,7.0,0,100.0,0,0,0,5.0,0,2.0,2.0,0.0,6025.0,1601.0,1299979.0,8058288.0,8149949.0,0.0,0,0,0,0,1.0,2267977.1932623154,16817930.68156452
3794.0,13.0,154000.0,7.0,1.0,1.0,3.0,6.0,150.0,7.0,0,0,0,100.0,0,0,0,4.0,4.0,9.0,2801.0,1624.0,0.0,0.0,0,0,0,0,23999000.0,0.0,2.0,32660365.478168506,0.0
3934.0,14.0,55000.0,6.0,1.0,2.0,3.0,6.0,70.0,6.0,0,0,100.0,0,0,0,0,3.0,2.0,0.0,7279.0,472.0,0.0,158938.0,1890615.0,0.0,0,0,0,0,1.0,297052.8366029674,1125140.7401743643
4062.0,14.0,32000.0,5.0,1.0,2.0,4.0,7.0,50.0,6.0,0,0,100.0,0,100.0,0,0,5.0,5.0,9.0,6533.0,930.0,58281.0,196297.0,145421.0,0.0,0,0,0,0,1.0,55265.739724406856,705264.1672848924
4141.0,17.0,55000.0,6.0,1.0,5.0,3.0,6.0,75.0,6.0,0,25.0,0,0,0,75.0,0,6.0,6.0,0.0,2933.0,2013.0,145628.0,1050061.0,232624.0,0.0,0,0,0,0,2.0,256610.7113789976,1742977.8139316193
4144.0,4.0,78000.0,6.0,1.0,1.0,4.0,6.0,150.0,7.0,0,0,100.0,0,0,0,0,3.0,1.0,0.0,1177.0,1204.0,134656.0,4141208.0,1608553.0,0.0,0,0,0,0,3.0,1945278.2460239592,11492689.212430896
4159.0,14.0,385000.0,8.0,1.0,2.0,3.0,6.0,225.0,7.0,0,0,100.0,0,0,0,0,3.0,3.0,0.0,7855.0,778.0,0.0,2341841.0,9780454.0,0.0,0.0,0.0,0,0,1.0,1424016.9196800508,10057705.46543361
